2026-04-29T22:38:03.016048,25.46,0,25.46,0.0,0.0,0.66,0,0.0,100,0,60.0,2026-04-29T22:39:03.015904,4.877
2026-04-29T22:38:03.058716,25.46,0,25.45,0.0,0.0,0.66,0,0.0,100,0,60.0,2026-04-29T22:39:03.058616,4.875
2026-04-29T22:38:04.052490,25.35,0,25.38,0.0,0.0,0.66,0,0.0,100,0,60.0,2026-04-29T22:39:04.052368,4.881
2026-04-29T22:38:04.096002,25.35,0,25.35,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:04.095920,4.807
2026-04-29T22:38:04.136466,25.35,0,25.35,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:04.136390,4.805
2026-04-29T22:38:05.076513,25.26,0,25.29,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:05.076381,4.809
2026-04-29T22:38:05.118724,25.26,0,25.27,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:05.118621,4.806
2026-04-29T22:38:05.160268,25.26,0,25.26,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:05.160174,4.804
2026-04-29T22:38:06.148118,25.13,0,25.19,0.0,0.0,0.59,0,0.0,100,0,60.0,2026-04-29T22:39:06.147992,4.809
2026-04-29T22:38:06.189807,25.13,0,25.16,0.0,0.0,0.67,0,0.0,100,0,60.0,2026-04-29T22:39:06.189725,4.886
2026-04-29T22:38:07.167409,25.13,0,25.14,0.0,0.0,0.67,0,0.0,100,0,60.0,2026-04-29T22:39:07.167236,4.893
2026-04-29T22:38:07.214768,25.04,0,25.09,0.0,0.0,0.8,0,0.0,100,0,60.0,2026-04-29T22:39:07.214664,5.019
2026-04-29T22:38:07.255820,25.04,0,25.07,0.0,0.0,0.8,0,0.0,100,0,60.0,2026-04-29T22:39:07.255745,5.016
2026-04-29T22:38:08.223402,24.95,0,25.04,0.0,0.0,0.8,0,0.0,100,0,60.0,2026-04-29T22:39:08.223295,5.025
2026-04-29T22:38:08.270052,24.95,0,25.0,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:08.269967,5.071
2026-04-29T22:38:08.310205,24.95,0,24.98,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:08.310142,5.069
2026-04-29T22:38:09.280859,24.88,0,24.96,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:09.280724,5.077
2026-04-29T22:38:09.326192,24.88,0,24.93,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:09.326069,5.072
2026-04-29T22:38:09.367958,24.88,0,24.92,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:09.367855,5.069
2026-04-29T22:38:10.320814,24.81,0,24.89,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:10.320683,5.077
2026-04-29T22:38:10.364984,24.81,0,24.87,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:10.364890,5.063
2026-04-29T22:38:10.405600,24.81,0,24.86,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:10.405531,5.06
2026-04-29T22:38:11.376720,24.76,0,24.83,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:11.376567,5.067
2026-04-29T22:38:11.419746,24.76,0,24.82,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:11.419654,5.053
2026-04-29T22:38:11.461543,24.76,0,24.81,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:11.461454,5.05
2026-04-29T22:38:12.435023,24.72,0,24.79,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:12.434860,5.056
2026-04-29T22:38:12.477503,24.72,0,24.78,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:12.477417,5.052
2026-04-29T22:38:13.452060,24.72,0,24.77,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:13.451909,5.061
2026-04-29T22:38:13.500295,24.69,0,24.76,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:13.500196,5.076
2026-04-29T22:38:13.540548,24.69,0,24.75,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:13.540483,5.072
2026-04-29T22:38:14.492444,24.69,0,24.75,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:14.492338,5.08
2026-04-29T22:38:14.536200,24.64,0,24.73,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:14.536110,5.225
2026-04-29T22:38:14.576788,24.64,0,24.72,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:14.576716,5.221
2026-04-29T22:38:15.551276,24.62,0,24.71,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:15.551152,5.232
2026-04-29T22:38:15.597520,24.62,0,24.7,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:15.597432,5.227
2026-04-29T22:38:15.638000,24.62,0,24.7,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:15.637932,5.223
2026-04-29T22:38:16.604406,24.58,0,24.69,0.0,0.0,1.0,0,0.0,100,0,60.0,2026-04-29T22:39:16.604288,5.232
2026-04-29T22:38:16.648276,24.58,0,24.67,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:16.648196,5.187
2026-04-29T22:38:16.688712,24.58,0,24.66,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:16.688647,5.183
2026-04-29T22:38:17.656613,24.54,0,24.64,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:17.656485,5.191
2026-04-29T22:38:17.702017,24.54,0,24.64,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:17.701924,5.186
2026-04-29T22:38:17.745178,24.54,0,24.63,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:17.745090,5.183
2026-04-29T22:38:18.693107,24.5,0,24.61,0.0,0.0,0.96,0,0.0,100,0,60.0,2026-04-29T22:39:18.692777,5.19
2026-04-29T22:38:18.736350,24.5,0,24.6,0.0,0.0,0.92,0,0.0,100,0,60.0,2026-04-29T22:39:18.736251,5.146
2026-04-29T22:38:19.491479,24.5,0,24.59,0.0,0.0,0.92,0,0.0,100,0,60.0,2026-04-29T22:39:19.491371,5.152
2026-04-29T22:38:19.761765,24.46,0,24.58,0.0,0.0,0.92,0,0.0,100,0,60.0,2026-04-29T22:39:19.761491,5.149
2026-04-29T22:38:19.804091,24.46,0,24.57,0.0,0.0,0.92,0,0.0,100,0,60.0,2026-04-29T22:39:19.804007,5.145
2026-04-29T22:38:20.762713,24.46,0,24.56,0.0,0.0,0.92,0,0.0,100,0,60.0,2026-04-29T22:39:20.762580,5.155
2026-04-29T22:38:20.816106,24.43,0,24.54,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:20.809427,5.108
2026-04-29T22:38:20.932735,24.43,0,24.53,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:20.932623,5.105
2026-04-29T22:38:21.837946,24.38,0,24.52,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:21.837814,5.112
2026-04-29T22:38:21.885310,24.38,0,24.5,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:21.885224,5.087
2026-04-29T22:38:21.926306,24.38,0,24.5,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:21.926229,5.083
2026-04-29T22:38:22.923655,24.36,0,24.48,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:22.923542,5.091
2026-04-29T22:38:22.966919,24.36,0,24.47,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:22.966799,5.076
2026-04-29T22:38:23.008235,24.36,0,24.47,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:23.008151,5.072
2026-04-29T22:38:23.946679,24.31,0,24.45,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:23.946544,5.079
2026-04-29T22:38:23.990633,24.31,0,24.43,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:23.990523,5.064
2026-04-29T22:38:24.031537,24.31,0,24.43,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:24.031462,5.061
2026-04-29T22:38:24.962138,24.26,0,24.41,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:24.962008,5.067
2026-04-29T22:38:25.011364,24.26,0,24.4,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:25.011243,5.073
2026-04-29T22:38:25.054927,24.26,0,24.39,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:25.054821,5.07
2026-04-29T22:38:26.045838,24.23,0,24.38,0.0,0.0,0.85,0,0.0,100,0,60.0,2026-04-29T22:39:26.045721,5.077
2026-04-29T22:38:26.088155,24.23,0,24.37,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:26.088056,5.063
2026-04-29T22:38:27.053567,24.23,0,24.36,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:27.053425,5.072
2026-04-29T22:38:27.100768,24.18,0,24.33,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:27.100673,5.066
2026-04-29T22:38:27.141697,24.18,0,24.32,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:27.141631,5.062
2026-04-29T22:38:28.120612,24.14,0,24.32,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:28.120478,5.07
2026-04-29T22:38:28.167126,24.14,0,24.3,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:28.167031,5.065
2026-04-29T22:38:28.207969,24.14,0,24.29,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:28.207893,5.062
2026-04-29T22:38:29.161977,24.1,0,24.27,0.0,0.0,0.84,0,0.0,100,0,60.0,2026-04-29T22:39:29.161830,5.069
2026-04-29T22:38:29.205908,24.1,0,24.26,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:29.205824,5.054
2026-04-29T22:38:29.247887,24.1,0,24.26,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:29.247797,5.051
2026-04-29T22:38:30.220341,24.05,0,24.24,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:30.220224,5.058
2026-04-29T22:38:30.265214,24.05,0,24.21,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:30.265130,4.963
2026-04-29T22:38:30.305171,24.05,0,24.2,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:30.305107,4.96
2026-04-29T22:38:31.272145,24.0,0,24.17,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:31.272013,4.965
2026-04-29T22:38:31.315326,24.0,0,24.17,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:31.315240,4.961
2026-04-29T22:38:31.356230,24.0,0,24.16,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:31.356158,4.958
2026-04-29T22:38:32.325967,23.95,0,24.13,0.0,0.0,0.74,0,0.0,100,0,60.0,2026-04-29T22:39:32.325811,4.964
2026-04-29T22:38:32.368403,23.95,0,24.12,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:32.368331,5.001
2026-04-29T22:38:33.345764,23.95,0,24.12,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:33.345611,5.009
2026-04-29T22:38:33.394067,23.92,0,24.1,0.0,0.0,0.82,0,0.0,100,0,60.0,2026-04-29T22:39:33.393936,5.044
2026-04-29T22:38:33.435391,23.92,0,24.1,0.0,0.0,0.82,0,0.0,100,0,60.0,2026-04-29T22:39:33.435295,5.041
2026-04-29T22:38:34.401342,23.87,0,24.08,0.0,0.0,0.82,0,0.0,100,0,60.0,2026-04-29T22:39:34.401223,5.049
2026-04-29T22:38:34.447271,23.87,0,24.07,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:34.447181,5.084
2026-04-29T22:38:34.488965,23.87,0,24.07,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:34.488889,5.081
2026-04-29T22:38:35.453605,23.8,0,24.05,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:35.453455,5.089
2026-04-29T22:38:35.500660,23.8,0,24.03,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:35.500552,5.104
2026-04-29T22:38:35.541627,23.8,0,24.02,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:35.541529,5.101
2026-04-29T22:38:36.507900,23.76,0,23.99,0.0,0.0,0.88,0,0.0,100,0,60.0,2026-04-29T22:39:36.507769,5.109
2026-04-29T22:38:36.552773,23.76,0,23.98,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:36.552686,5.084
2026-04-29T22:38:36.592868,23.76,0,23.97,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:36.592805,5.081
2026-04-29T22:38:37.540430,23.71,0,23.95,0.0,0.0,0.86,0,0.0,100,0,60.0,2026-04-29T22:39:37.540312,5.088
2026-04-29T22:38:37.582615,23.71,0,23.93,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:37.582512,5.054
2026-04-29T22:38:37.624425,23.71,0,23.93,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:37.624307,5.051
2026-04-29T22:38:38.597367,23.66,0,23.9,0.0,0.0,0.83,0,0.0,100,0,60.0,2026-04-29T22:39:38.597245,5.057
2026-04-29T22:38:38.639032,23.66,0,23.86,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:38.638960,4.942
2026-04-29T22:38:39.504666,23.66,0,23.86,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:39.504571,4.948
2026-04-29T22:38:39.639713,23.62,0,23.83,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:39.639605,4.943
2026-04-29T22:38:39.681412,23.62,0,23.81,0.0,0.0,0.64,0,0.0,100,0,60.0,2026-04-29T22:39:39.681304,4.86
2026-04-29T22:38:40.679377,23.62,0,23.81,0.0,0.0,0.64,0,0.0,100,0,60.0,2026-04-29T22:39:40.679253,4.866
2026-04-29T22:38:40.728572,23.57,0,23.74,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:40.728457,4.741
2026-04-29T22:38:40.770436,23.57,0,23.73,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:40.770329,4.738
2026-04-29T22:38:41.732302,23.53,0,23.73,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:41.732162,4.742
2026-04-29T22:38:41.779003,23.53,0,23.71,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:41.778875,4.738
2026-04-29T22:38:41.819964,23.53,0,23.7,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:41.819879,4.735
2026-04-29T22:38:42.769454,23.47,0,23.67,0.0,0.0,0.52,0,0.0,100,0,60.0,2026-04-29T22:39:42.769329,4.74
2026-04-29T22:38:42.840828,23.47,0,23.71,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:42.828161,4.936
2026-04-29T22:38:42.941910,23.47,0,23.7,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:42.941784,4.935
2026-04-29T22:38:43.837377,23.41,0,23.67,0.0,0.0,0.72,0,0.0,100,0,60.0,2026-04-29T22:39:43.837222,4.941
2026-04-29T22:38:43.880696,23.41,0,23.67,0.0,0.0,0.77,0,0.0,100,0,60.0,2026-04-29T22:39:43.880605,4.988
2026-04-29T22:38:43.922556,23.41,0,23.66,0.0,0.0,0.77,0,0.0,100,0,60.0,2026-04-29T22:39:43.922450,4.986
2026-04-29T22:38:44.888889,23.37,0,23.64,0.0,0.0,0.77,0,0.0,100,0,60.0,2026-04-29T22:39:44.888781,4.993
2026-04-29T22:38:44.933095,23.37,0,23.63,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:44.933018,4.999
2026-04-29T22:38:44.973647,23.37,0,23.63,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:44.973579,4.997
2026-04-29T22:38:45.943521,23.33,0,23.6,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:45.943417,5.004
2026-04-29T22:38:45.985663,23.33,0,23.59,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:45.985592,5.0
2026-04-29T22:38:46.622217,23.33,0,23.59,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:46.622078,5.005
2026-04-29T22:38:46.990092,23.3,0,23.57,0.0,0.0,0.78,0,0.0,100,0,60.0,2026-04-29T22:39:46.990001,5.004
2026-04-29T22:38:47.032614,23.3,0,26.25,0.0,1000.0,0.79,0,100,100,0,60.0,2026-04-29T22:39:47.032527,5.014
2026-04-29T22:38:48.013922,23.3,0,26.27,0.0,1000.0,0.79,4.199,100,100,0,60.0,2026-04-29T22:39:48.013774,5.023
2026-04-29T22:38:48.062394,23.25,0,26.26,0.0,1000.0,0.69,4.199,100,100,0,60.0,2026-04-29T22:39:48.062292,4.918
2026-04-29T22:38:48.102969,23.25,0,26.25,0.0,1000.0,0.69,4.199,100,100,0,60.0,2026-04-29T22:39:48.102892,4.914
2026-04-29T22:38:49.077569,23.2,0,26.26,0.0,1000.0,0.69,4.199,100,100,0,60.0,2026-04-29T22:39:49.077393,4.921
2026-04-29T22:38:49.126010,23.2,0,26.23,0.0,1000.0,0.64,4.199,100,100,0,60.0,2026-04-29T22:39:49.125811,4.866
2026-04-29T22:38:49.171475,23.2,0,26.22,0.0,1000.0,0.64,4.199,100,100,0,60.0,2026-04-29T22:39:49.171367,4.863
2026-04-29T22:38:50.107817,23.17,0,26.22,0.0,1000.0,0.64,4.199,100,100,0,60.0,2026-04-29T22:39:50.107593,4.868
2026-04-29T22:38:50.156935,23.17,0,26.23,0.0,1000.0,0.48,4.199,100,100,0,60.0,2026-04-29T22:39:50.156814,4.703
2026-04-29T22:38:50.203244,23.17,0,26.22,0.0,1000.0,0.48,4.199,100,100,0,60.0,2026-04-29T22:39:50.203090,4.7
2026-04-29T22:38:51.175093,23.12,0,26.21,0.0,1000.0,0.48,4.199,100,100,0,60.0,2026-04-29T22:39:51.174953,4.704
2026-04-29T22:38:51.221916,23.12,0,26.23,0.0,1000.0,0.36,4.199,100,100,0,60.0,2026-04-29T22:39:51.221775,4.58
2026-04-29T22:38:51.267623,23.12,0,26.21,0.0,1000.0,0.36,4.199,100,100,0,60.0,2026-04-29T22:39:51.267387,4.578
2026-04-29T22:38:52.205317,23.08,0,26.2,0.0,1000.0,0.36,4.199,100,100,0,60.0,2026-04-29T22:39:52.205190,4.579
2026-04-29T22:38:52.254515,23.08,0,26.2,0.0,1000.0,0.27,4.199,100,100,0,60.0,2026-04-29T22:39:52.254361,4.486
2026-04-29T22:38:53.250698,23.08,0,26.23,0.0,1000.0,0.27,4.199,100,100,0,60.0,2026-04-29T22:39:53.250544,4.488
2026-04-29T22:38:53.299257,23.03,0,26.19,0.0,1000.0,0.2,4.199,100,100,0,60.0,2026-04-29T22:39:53.299158,4.415
2026-04-29T22:38:53.340067,23.03,0,26.17,0.0,1000.0,0.2,4.199,100,100,0,60.0,2026-04-29T22:39:53.339996,4.413
